form	lemma	POS	morph
དཀར་ཆག་	དཀར་ཆག་	NOUN
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
གདམས་ངག་	གདམས་ངག་	NOUN
བཅུ་	བཅུ་	NUM
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཇ་	ཇ་	OTHER
		
གདམས་ངག་	གདམས་ངག་	NOUN
བཅུ་	བཅུ་	NUM
སྤྱི་		
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
		
ཇ་	ཇ་	OTHER
		
དགེ་འདུན་	དགེ་འདུན་	NOUN
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ངེས་འབྱེད་	ངེས་འབྱེད་	NO_POS
ཡན་ལག་	ཡན་ལག་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གནས་	གནས་	NOUN
རིགས་	རིགས་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
གོ་ཆ་	གོ་ཆ་	NOUN
འི་	གི་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཚོགས་སྒྲུབ་	ཚོགས་སྒྲུབ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཇ་	ཇ་	OTHER
		
ཚོགས་སྒྲུབ་	ཚོགས་སྒྲུབ་	NOUN
སྤྱི་		
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
		
ཇ་	ཇ་	OTHER
		
གཉེན་པོ་	གཉེན་པོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ངེས་འབྱུང་	ངེས་འབྱུང་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
།		PUNCT
ལམ་ཤེས་	ལམ་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ལམ་ཤེས་	ལམ་ཤེས་	NO_POS
ཀྱི་	གི་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཀྱི་	གི་	PART
ལམ་ཤེས་པ་	ལམ་ཤེས་པ་	NO_POS
འི་	གི་	PART
ལམ་ཤེས་	ལམ་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རང་རྒྱལ་	རང་རྒྱལ་	NOUN
གྱི་	གི་	PART
ལམ་ཤེས་པ་	ལམ་ཤེས་པ་	NO_POS
འི་	གི་	PART
ལམ་ཤེས་	ལམ་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཐེག་ཆེན་	ཐེག་ཆེན་	NOUN
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
གྱི་	གི་	PART
བྱེད་པ་	བྱེད་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
མོས་པ་	མོས་པ་	VERB
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
མོས་པ་	མོས་པ་	VERB
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
གྱི་	གི་	PART
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
བསྔོ་བ་	བསྔོ་བ་	VERB
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	གི་	PART
རང་	རང་	PRON
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྣམ་དག་	རྣམ་དག་	ADJ
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་གསུམ་པ་	སྐབས་གསུམ་པ་	NO_POS
།		PUNCT
གཞི་ཤེས་	གཞི་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྲིད་ཞི་	སྲིད་ཞི་	NOUN
མཐའ་	མཐའ་	NOUN
ལ་	ལ་	PART
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ལམ་ཤེས་	ལམ་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
འབྲས་	འབྲས་	NOUN
ཡུམ་	ཡུམ་	NOUN
ལ་	ལ་	PART
རིང་བ་	རིང་བ་	VERB
དང་	དང་	NO_POS
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
གཞི་ཤེས་	གཞི་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
མི་	མི་	PART
མཐུན་	མཐུན་	VERB
ཕྱོགས་	ཕྱོགས་	NOUN
དང་	དང་	NO_POS
གཉེན་པོ་	གཉེན་པོ་	NOUN
འི་	གི་	PART
གཞི་ཤེས་	གཞི་ཤེས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
བྱང་སེམས་	བྱང་སེམས་	NOUN
ཀྱི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
མཉམ་ཉིད་	མཉམ་ཉིད་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
དངོས་བསྟན་	དངོས་བསྟན་	NO_POS
ཐེག་ཆེན་	ཐེག་ཆེན་	NOUN
གྱི་	གི་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
།		PUNCT
རྣམ་	རྣམ་	NOUN
རྫོགས་	རྫོགས་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྣམ་པ་	རྣམ་པ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྦྱོར་བ་	སྦྱོར་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཐོབ་	ཐོབ་	VERB
བྱ་	བྱ་	VERB
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཐར་བ་	ཐར་བ་	VERB
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ངེས་འབྱེད་	ངེས་འབྱེད་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཕྱི་	ཕྱི་	OTHER
མི་	མི་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
དགེ་འདུན་	དགེ་འདུན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྲིད་ཞི་	སྲིད་ཞི་	NOUN
མཉམ་ཉིད་	མཉམ་ཉིད་	NOUN
ཀྱི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཞིང་	ཅིང་	PART
དག་སྦྱོར་བ་	དག་སྦྱོར་བ་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཐབས་མཁས་	ཐབས་མཁས་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
ལྔ་བ་	ལྔ་བ་	NUM
།		PUNCT
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
མཚོན་བྱེད་	མཚོན་བྱེད་	OTHER
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
དྲོད་	དྲོད་	NOUN
ཀྱི་	གི་	PART
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྩེ་མོ་	རྩེ་མོ་	NOUN
འི་	གི་	PART
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
བཟོད་པ་	བཟོད་པ་	VERB
འི་	གི་	PART
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
བར་ཆད་	བར་ཆད་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
རྩེ་སྦྱོར་	རྩེ་སྦྱོར་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
འདི་	འདི་	DET
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
བསལ་	བསལ་	VERB
བྱ་ལོག་	བྱ་ལོག་	NO_POS
སྒྲུབ་	སྒྲུབ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
ཐ་	ཐ་	VERB
གྱིས་པ་	གྱིས་པ་	PART
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
བདུན་པ་	བདུན་པ་	NUM
།		PUNCT
སྐད་ཅིག་མ་	སྐད་ཅིག་མ་	ADJ
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
བཞི་	བཞི་	NUM
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྨིན་མ་	སྨིན་མ་	NOUN
སྨིན་པ་	སྨིན་པ་	VERB
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
སྦྱོར་བ་	སྦྱོར་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
སྐབས་	སྐབས་	NOUN
བརྒྱད་པ་	བརྒྱད་པ་	NUM
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
རྟེན་	རྟེན་	NOUN
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཆ་	ཆ་	NOUN
		
བརྟེན་པ་	བརྟེན་པ་	VERB
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
ཀ་	ཀ་	DET
		
མཇུག་	མཇུག་	NOUN
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
		
མེས་པོ་	མེས་པོ་	NOUN
འི་	གི་	PART
ཤུལ་	ཤུལ་	NOUN
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
འི་	གི་	PART
གསུང་ཆོས་	གསུང་ཆོས་	OTHER
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
དཀར་ཆག་	དཀར་ཆག་	NOUN
		
